Consumer_number,Consumer_type
HOGH22561842005570,rural domestic
GNMG64107279381765,rural domestic
EWPI23382772590958,rural domestic
ROAM60370219032330,rural domestic
GLKQ62092263018071,rural domestic
BWPJ98749004531103,rural commercial
KCCF51637479946190,rural domestic
QPYO76727932686824,rural domestic
ADKJ26366564447127,rural domestic
FBLN33293915192221,rural domestic
KRUH35399694416065,rural domestic
FJTY67751013829748,rural domestic
OAUU10613425383836,rural domestic
IFEO06882568526964,rural domestic
LRFN70996825114125,rural domestic
HMWI14872235049607,rural domestic
OBAM54117881686543,rural domestic
NTCF56349417942748,rural domestic
SKBQ34608548675563,rural domestic
LFRL48529839891060,rural domestic
UYPX13965122642919,rural domestic
CPXU61215292147087,rural domestic
KDLN92170147407592,rural domestic
TMGE68279212297310,rural domestic
OVEN08408061063106,rural domestic
ZLTG42842885413200,rural domestic
UDRW37417406602706,rural domestic
ZDAS67367925074855,rural domestic
SCEH61542216221618,rural domestic
JCEQ67516768365537,rural domestic
EYCZ86177377045500,rural domestic
AACP61877322721317,rural domestic
BNYT85809292475290,rural domestic
LRKP46581496166267,rural domestic
KOQB86035409759710,rural domestic
JGIS90314487760937,rural domestic
YUKC47127884897189,rural domestic
ZVSQ37941813894683,rural domestic
GZCQ36883265308324,rural domestic
MKWR44069902789814,rural domestic
VKWK03013010426777,rural domestic
ESPW39623958341450,rural commercial
VQEV43517876746282,rural commercial
ZPZN03749343732271,rural domestic
ISMJ89667303931318,rural domestic
EYPZ06748418237483,rural domestic
YJNU67045369611053,rural domestic
WTEU03119917910234,rural domestic
FWOQ99723475296992,rural domestic
KCOV26380439146042,rural domestic
RLTZ23631759212374,rural domestic
EODC82136417557525,rural domestic
SFAZ76427265308952,rural domestic
QTWL29822107722115,rural domestic
FPQL14379788360963,rural domestic
XREI65862963408099,rural domestic
PSME25878339814912,rural domestic
WXAH99373090538441,rural domestic
OJYM39138033521750,rural domestic
NDZS40886786476343,rural domestic
HOGH22561842005570,rural domestic
RIYA09806843341163,rural domestic
GNMG64107279381765,rural domestic
DBKW03816317219245,rural commercial
KCCF51637479946190,rural domestic
ADKJ26366564447127,rural domestic
FBLN33293915192221,rural domestic
KRUH35399694416065,rural expansion
RGJL38500128039665,rural domestic
KHAP61832304000229,rural domestic
PXQQ85319388834029,rural domestic
EFFO01156111827590,rural domestic
OJSO43350956513104,rural domestic
OZRX03370893861549,rural domestic
OBAM54117881686543,rural domestic
HQOY86916724394106,rural domestic
BGFZ67385415808661,rural domestic
GILG67758822518794,rural domestic
FTNY91033378749114,rural domestic
IFSJ01459894769890,rural domestic
YWLI28629073070875,rural domestic
UYPX13965122642919,rural domestic
FDUJ72749447961171,rural domestic
FASR75283242704176,rural domestic
JFTK47151672660141,rural domestic
SCEH61542216221618,rural domestic
KRFM91163614542152,rural domestic
DZBN59178538589505,rural domestic
XJZD25151146009014,rural domestic
XJRB90238893249342,rural domestic
XWQX52420643429828,rural domestic
CZKF92250367225217,rural domestic
DYZI31447039939578,rural domestic
RAHJ06095935371477,rural domestic
HAHW22158873683449,rural domestic
BHFZ69482699991074,rural domestic
ZMXO47659494209365,rural domestic
LRKP46581496166267,rural domestic
QKDB19469885449588,rural domestic
ZVSQ37941813894683,rural domestic
VKWK03013010426777,rural domestic
BXCI28257066370457,rural domestic
ESPW39623958341450,rural commercial
QUPC15187895307001,rural commercial
ZAKZ18858130970573,rural commercial
VQEV43517876746282,rural commercial
GEKT45597982251440,rural domestic
OPTQ83616825065544,rural domestic
EXBT07390933338004,rural domestic
EGLU01654421194477,rural domestic
PJMC90799657549559,rural domestic
OOIR34820693333171,rural domestic
XJWJ28068243189962,rural domestic
CPVV89099137098897,rural domestic
MUQX03814572106575,rural domestic
WOXW56589127716354,rural domestic
VTUC80137495067252,rural domestic
KQUH02536348934506,rural domestic
YPRO01545510518187,rural domestic
QFQB06160915945850,rural domestic
MKEV88575336724138,rural domestic
FWOQ99723475296992,rural domestic
KCOV26380439146042,rural expansion
SOMV85458746757528,rural domestic
RLTZ23631759212374,rural domestic
LQOZ77619704271399,rural domestic
RLMF36492883726382,rural domestic
AYIN48304462087836,rural domestic
CMPI83979886283835,rural domestic
EODC82136417557525,rural domestic
DHLT22751152114004,rural domestic
GNWL21283643094250,rural domestic
VCXS52862881614438,rural domestic
FKBX87954985163930,rural domestic
YPDC09909383395445,rural domestic
CCWP71177256535184,rural domestic
BXYL76427265543390,rural domestic
PBHI58721570562539,rural domestic
TWQT43194656909253,rural domestic
EYDO33034156130713,rural domestic
ATQZ26800707300481,rural domestic
VQXS26201870264771,rural domestic
LKZC42771408481183,rural domestic
ZFSN90880750050877,rural expansion
VCVY34153325007085,rural domestic
UGIF95717037531572,rural domestic
XREJ63458390403836,rural expansion
PSME25878339814912,rural domestic
OJYM39138033521750,rural domestic
SLVV72851704370758,rural domestic
NDZS40886786476343,rural domestic
MKUY02496816394391,rural domestic
RIYA09806843341163,rural domestic
TYTP63003938181910,rural domestic
BBKR60107072328056,rural domestic
ERBX47532433804189,rural domestic
EWPI23382772590958,rural domestic
APFF88941002118819,rural domestic
ROAM60370219032330,rural domestic
GLKQ62092263018071,rural domestic
DBKW03816317219245,rural commercial
PEOH14928699460427,rural domestic
KCCF51637479946190,rural domestic
DEWH67136698287645,rural domestic
MZRW40556373618882,rural domestic
LDMD92087733634090,rural domestic
ADKJ26366564447127,rural domestic
FBLN33293915192221,rural domestic
OBVW13876003681670,rural domestic
ZFPW93252994604089,rural domestic
OSSQ06652895870432,rural domestic
UZGC72322172394613,rural domestic
IFEO06882568526964,rural domestic
BLAK76953498874326,rural domestic
UTTW81117514772886,rural domestic
PXWF09351215906500,rural domestic
HQOY86916724394106,rural domestic
DKUQ58536240446944,rural domestic
NKBN99786120470296,rural domestic
OJQU49241457024673,rural domestic
IFSJ01459894769890,rural domestic
BUOF20880046517214,rural domestic
LFRL48529839891060,rural domestic
KKDZ01541001764588,rural domestic
UYPX13965122642919,rural domestic
WHVX56713595035494,rural domestic
HVWA39245455331295,rural domestic
AIZS95088107807359,rural domestic
TACL60681631324729,rural domestic
CZKF92250367225217,rural domestic
DYZI31447039939578,rural domestic
RFFJ62654721345838,rural commercial
PYIJ16398823534533,rural domestic
SYIY91333853639633,rural domestic
TVBU30916800467189,rural domestic
LCNG39047965581281,rural domestic
ZAKZ18858130970573,rural commercial
TTSS74166026103488,rural domestic
EYPZ06748418237483,rural domestic
JEHM42141389901552,rural domestic
WLPH31279974023492,rural domestic
YPRO01545510518187,rural domestic
WEOZ53738492682317,rural domestic
XHZR91099976752803,rural domestic
EDDZ30761153902957,rural domestic
HNFW19297327952981,rural domestic
EYDO33034156130713,rural domestic
MKUY02496816394391,rural domestic
KCCF51637479946190,rural domestic
DEWH67136698287645,rural domestic
FBLN33293915192221,rural domestic
OCPP59797470609261,rural domestic
SAWJ05022537727368,rural domestic
TMXI31575950243519,rural domestic
VYHQ70541168465090,rural domestic
QZLE79606740596822,rural domestic
ADBQ44944453582333,rural domestic
UWQM74450324250271,rural domestic
BUOF20880046517214,rural domestic
DTFK65617115118940,rural domestic
CPXU61215292147087,rural domestic
AIZS95088107807359,rural domestic
SCEH61542216221618,rural domestic
EYCZ86177377045500,rural domestic
YUKC47127884897189,rural domestic
KWHG46887949950720,rural domestic
TJPF44178819514946,rural domestic
TVBU30916800467189,rural domestic
OFXE75175200670327,rural domestic
WXGW24779003299979,rural domestic
CPVV89099137098897,rural domestic
BHHY27690293724874,rural domestic
KCOV26380439146042,rural domestic
SFAZ76427265308952,rural domestic
REEM07976326275524,rural domestic
DJLP16195345505980,rural domestic
GDPA01079677887877,rural domestic
DCKU75465520247353,rural domestic
TTYW36392732207137,rural domestic
HOGH22561842005570,rural domestic
GNMG64107279381765,rural domestic
BBKR60107072328056,rural domestic
ERBX47532433804189,rural domestic
APFF88941002118819,rural domestic
BWPJ98749004531103,rural commercial
KCCF51637479946190,rural domestic
MZRW40556373618882,rural domestic
YUIX07430017521077,rural domestic
ADKJ26366564447127,rural domestic
FBLN33293915192221,rural domestic
FJTY67751013829748,rural domestic
KHAP61832304000229,rural domestic
OCPP59797470609261,rural domestic
PXQQ85319388834029,rural domestic
HNHY22942593542364,rural domestic
ZGIS63488309737437,rural domestic
TMTC88310339291752,rural domestic
UPHQ58672466816734,rural domestic
BLAK76953498874326,rural domestic
PJYW09779517254665,rural domestic
NTCF56349417942748,rural domestic
ADBQ44944453582333,rural domestic
BUOF20880046517214,rural domestic
XOJL15461470318945,rural domestic
CWKW94602152420619,rural domestic
SMOE70043303527940,rural domestic
AIZS95088107807359,rural domestic
ZDAS67367925074855,rural domestic
TJNY14340498630719,rural domestic
MAHJ68612400545959,rural domestic
DYHK90009857546508,rural domestic
DVKV57085470632067,rural domestic
TJPF44178819514946,rural domestic
LTUX29812003401409,rural domestic
LCNG39047965581281,rural domestic
YPRO01545510518187,rural domestic
APKD97648917524022,rural domestic
UDSH32598635223957,rural domestic
GDPA01079677887877,rural domestic
XREJ63458390403836,rural domestic
AJBQ65306947107446,rural domestic
QGMS25833424415404,rural domestic
RIYA09806843341163,rural domestic
BBKR60107072328056,rural domestic
ROAM60370219032330,rural domestic
DBKW03816317219245,rural commercial
BWPJ98749004531103,rural commercial
KCCF51637479946190,rural domestic
MZRW40556373618882,rural domestic
LDMD92087733634090,rural domestic
OHHZ66608118052068,rural domestic
KLKA70480534577211,rural domestic
PCLX31150424843331,rural domestic
AQEZ75794813957989,rural domestic
DDJX71673488746941,rural domestic
TMGE68279212297310,rural domestic
AKRB11808828791456,rural domestic
UNOP22337268876961,rural domestic
EKLC17505514913578,rural domestic
JGIS90314487760937,rural domestic
DVKV57085470632067,rural domestic
TJPF44178819514946,rural domestic
QUPC15187895307001,rural commercial
TTSS74166026103488,rural domestic
XJWJ28068243189962,rural domestic
JEHM42141389901552,rural domestic
KQUH02536348934506,rural domestic
WLPH31279974023492,rural domestic
GULT02713243938723,rural domestic
CMPI83979886283835,rural domestic
YPDC09909383395445,rural domestic
ZSBD42550429109229,rural domestic
LMWG30961964913213,rural domestic
NDZS40886786476343,rural domestic
TYTP63003938181910,rural domestic
DBKW03816317219245,rural commercial
KCCF51637479946190,rural domestic
DEWH67136698287645,rural domestic
MZRW40556373618882,rural domestic
QPYO76727932686824,rural domestic
KRUH35399694416065,rural domestic
JQMS14032982338772,rural domestic
BQFG94024600890381,rural domestic
OHHZ66608118052068,rural domestic
LYWH29231732216402,rural domestic
PXWF09351215906500,rural domestic
DRJZ77577598647087,rural domestic
HQOY86916724394106,rural domestic
FQQZ96849599981537,rural domestic
YWLI28629073070875,rural domestic
AQEZ75794813957989,rural domestic
FHEW05985278085878,rural domestic
JFTK47151672660141,rural domestic
ZLTG42842885413200,rural domestic
ESMP23971105758737,rural domestic
URQV40164306027895,rural domestic
UYTW69507320806745,rural domestic
EYCZ86177377045500,rural domestic
HAHW22158873683449,rural domestic
DVKV57085470632067,rural domestic
GJSD72922478511859,rural domestic
VKWK03013010426777,rural domestic
OFXE75175200670327,rural domestic
XJWJ28068243189962,rural domestic
CPVV89099137098897,rural domestic
XHZR91099976752803,rural domestic
KCOV26380439146042,rural domestic
RLTZ23631759212374,rural domestic
AYIN48304462087836,rural domestic
DHLT22751152114004,rural domestic
PBHI58721570562539,rural domestic
DJLP16195345505980,rural domestic
LTZT68751994348222,rural domestic
VQXS26201870264771,rural domestic
UGIF95717037531572,rural domestic
DCKU75465520247353,rural domestic
SLVV72851704370758,rural domestic
SXZF91555008327649,rural domestic
AJBQ65306947107446,rural domestic
TYTP63003938181910,rural domestic
ERBX47532433804189,rural domestic
EWPI23382772590958,rural domestic
GLKQ62092263018071,rural domestic
DBKW03816317219245,rural commercial
QPYO76727932686824,rural domestic
ADKJ26366564447127,rural domestic
FBLN33293915192221,rural domestic
DVNT80913433379832,rural domestic
LYWH29231732216402,rural domestic
AKYM96531089023926,rural domestic
DILE36001796160982,rural domestic
IFSJ01459894769890,rural domestic
YWLI28629073070875,rural domestic
ZBSS41093564679444,rural domestic
GKFE53707368830491,rural domestic
GKNI46441672489630,rural domestic
EYCZ86177377045500,rural domestic
XWQX52420643429828,rural domestic
BNYT85809292475290,rural domestic
DVKV57085470632067,rural domestic
ZAKZ18858130970573,rural commercial
OOIR34820693333171,rural domestic
WOXW56589127716354,rural domestic
YPRO01545510518187,rural domestic
APKD97648917524022,rural domestic
CMPI83979886283835,rural domestic
GNWL21283643094250,rural domestic
CCWP71177256535184,rural domestic
REEM07976326275524,rural domestic
ATQZ26800707300481,rural domestic
PSME25878339814912,rural domestic
SLVV72851704370758,rural domestic
BBKR60107072328056,rural domestic
ERBX47532433804189,rural domestic
APFF88941002118819,rural domestic
GLKQ62092263018071,rural domestic
YUIX07430017521077,rural domestic
LDMD92087733634090,rural domestic
UTTW81117514772886,rural domestic
OZRX03370893861549,rural domestic
KLKA70480534577211,rural domestic
NWIB73431412260794,rural domestic
RBXJ96694828134519,rural domestic
PCLX31150424843331,rural domestic
DKUQ58536240446944,rural domestic
ZMOS73961102720780,rural domestic
KKDZ01541001764588,rural domestic
FHEW05985278085878,rural domestic
DDJX71673488746941,rural domestic
FDUJ72749447961171,rural domestic
DLEG55705836479439,rural domestic
ZCWM01206871710015,rural domestic
HVWA39245455331295,rural domestic
EUJA93007349200879,rural domestic
AACP61877322721317,rural domestic
HAHW22158873683449,rural domestic
DYHK90009857546508,rural domestic
JGIS90314487760937,rural domestic
ZVSQ37941813894683,rural domestic
GJSD72922478511859,rural domestic
KWHG46887949950720,rural domestic
HZQE63006628458043,rural domestic
FMLR62371053908247,rural domestic
VKWK03013010426777,rural domestic
ZBKH84929962484093,rural domestic
QUPC15187895307001,rural commercial
ZPZN03749343732271,rural domestic
YJNU67045369611053,rural domestic
PJMC90799657549559,rural domestic
IKQV53943398494741,rural domestic
QFQB06160915945850,rural domestic
HSDI89063278786666,rural domestic
HGYT99040653554323,rural domestic
LMWG30961964913213,rural domestic
LTZT68751994348222,rural domestic
VQXS26201870264771,rural domestic
GDPA01079677887877,rural domestic
VCVY34153325007085,rural domestic
UGIF95717037531572,rural domestic
XREJ63458390403836,rural domestic
EJZC23880087341051,rural domestic
DCKU75465520247353,rural domestic
WXAH99373090538441,rural domestic
CXFC43561853522715,rural domestic
MKUY02496816394391,rural domestic
TYTP63003938181910,rural domestic
DBKW03816317219245,rural commercial
ADKJ26366564447127,rural domestic
FJTY67751013829748,rural domestic
EFFO01156111827590,rural domestic
QQMF30771954963879,rural domestic
OAUU10613425383836,rural domestic
ZGIS63488309737437,rural domestic
